	x	y	scan1	scan2	boolean_x	boolean_y	combination
431	-6.876148359032914	-4.47755576649368	4205.0	7602.0	True	True	Both identifications are reported
432	-6.392544976785332	-4.47755576649368	4238.0	7602.0	True	False	Only one identification is reported
433	-5.772113295386326	-4.47755576649368	4245.0	7602.0	True	True	Both identifications are reported
434	-7.6777807052660805	-4.47755576649368	4252.0	7602.0	True	False	Only one identification is reported
435	-16.27490547891853	-7.913640169325252	4308.0	7549.0	True	True	Both identifications are reported
436	-8.126098402135538	-4.47755576649368	4336.0	7602.0	True	False	Only one identification is reported
437	-3.517709676787201	-4.510041520575165	5136.0	8032.0	True	False	Only one identification is reported
438	-3.8412141565565796	-4.510041520575165	5151.0	8032.0	True	True	Both identifications are reported
439	-7.002176919254275	-13.423658649794207	5225.0	6982.0	True	True	Both identifications are reported
440	-13.610833915635467	-7.3124710387853655	5242.0	2519.0	True	True	Both identifications are reported
441	-11.136677139879543	-7.3124710387853655	5254.0	2519.0	True	True	Both identifications are reported
442	-3.0599862328347562	-4.510041520575165	5463.0	8032.0	True	True	Both identifications are reported
443	-12.471083299722345	-2.563954279818212	5481.0	8012.0	True	True	Both identifications are reported
444	-5.562249437179612	-5.239577516576788	5554.0	8336.0	True	True	Both identifications are reported
445	-12.619788758288394	-7.27083521030723	5614.0	3924.0	True	True	Both identifications are reported
446	-14.199282921717614	-4.361510743045363	5653.0	3759.0	True	False	Only one identification is reported
447	-5.701146923590294	-7.085656842880559	5684.0	6433.0	True	True	Both identifications are reported
448	-8.96657624451305	-2.971987345592869	5849.0	8581.0	True	False	Only one identification is reported
449	-9.441291429466835	-2.971987345592869	5866.0	8581.0	True	False	Only one identification is reported
450	-12.279840696594043	-7.3124710387853655	5953.0	2519.0	True	True	Both identifications are reported
451	-11.204815410317575	-7.3124710387853655	5961.0	2519.0	True	True	Both identifications are reported
452	-7.22767829327708	-7.3124710387853655	6048.0	2519.0	True	True	Both identifications are reported
453	-10.7281583934635	-10.596879478824182	6114.0	4196.0	True	True	Both identifications are reported
454	-16.27901425584626	-8.164943898279883	6142.0	6969.0	True	True	Both identifications are reported
455	-23.906578314837766	-8.164943898279883	6157.0	6969.0	True	True	Both identifications are reported
456	-12.067019178076801	-2.757885182319225	6164.0	10412.0	True	False	Only one identification is reported
457	-13.744727494896694	-2.757885182319225	6173.0	10412.0	True	False	Only one identification is reported
458	-7.442492798094342	-6.492144128304169	6237.0	8603.0	True	True	Both identifications are reported
459	-11.995678626217357	-5.619788758288394	6249.0	8587.0	True	True	Both identifications are reported
460	-7.085656842880559	-2.563954279818212	6433.0	8012.0	True	True	Both identifications are reported
461	-13.385102783966865	-4.361510743045363	6910.0	3759.0	True	True	Both identifications are reported
462	-9.669586226650809	-2.8734742687056753	6926.0	4501.0	True	False	Only one identification is reported
463	-8.164943898279883	-7.442492798094342	6969.0	6237.0	True	True	Both identifications are reported
464	-6.950781977329818	-7.442492798094342	6993.0	6237.0	True	True	Both identifications are reported
465	-14.935542010773082	-15.090979145788843	7598.0	4742.0	True	True	Both identifications are reported
466	-18.459670525209127	-15.090979145788843	7626.0	4742.0	True	True	Both identifications are reported
467	-11.244125144327509	-15.090979145788843	7658.0	4742.0	True	True	Both identifications are reported
468	-5.449771646944906	-4.853871964321762	7739.0	4176.0	True	True	Both identifications are reported
469	-6.284832642151542	-10.164943898279883	7796.0	7546.0	True	True	Both identifications are reported
470	-7.261219441515631	-7.442492798094342	7804.0	6237.0	True	True	Both identifications are reported
471	-7.375717904164332	-16.27901425584626	7860.0	6142.0	True	True	Both identifications are reported
472	-2.5967215822647614	-7.127261172527331	7866.0	8824.0	True	False	Only one identification is reported
473	-8.692503962086787	-3.0261593798313853	7923.0	8442.0	True	False	Only one identification is reported
474	-8.321481620959887	-3.0261593798313853	7984.0	8442.0	True	False	Only one identification is reported
475	-8.233587152887601	-3.0261593798313853	8000.0	8442.0	True	False	Only one identification is reported
476	-23.642065152999546	-13.534617148551582	8008.0	3980.0	True	True	Both identifications are reported
477	-7.931814138253839	-3.5095919984939887	2363.0	4436.0	True	True	Both identifications are reported
478	-19.33068311943389	-6.876148359032914	4119.0	4205.0	True	True	Both identifications are reported
479	-6.876148359032914	-5.449771646944906	4205.0	7739.0	True	True	Both identifications are reported
480	-6.392544976785332	-5.449771646944906	4238.0	7739.0	True	True	Both identifications are reported
481	-5.772113295386326	-5.449771646944906	4245.0	7739.0	True	True	Both identifications are reported
482	-7.6777807052660805	-5.449771646944906	4252.0	7739.0	True	True	Both identifications are reported
483	-16.27490547891853	-6.284832642151542	4308.0	7796.0	True	False	Only one identification is reported
484	-8.126098402135538	-5.449771646944906	4336.0	7739.0	True	True	Both identifications are reported
485	-3.517709676787201	-3.2334324868194013	5136.0	8127.0	True	False	Only one identification is reported
486	-3.8412141565565796	-3.2334324868194013	5151.0	8127.0	True	True	Both identifications are reported
487	-7.002176919254275	-15.131943638176958	5225.0	6991.0	True	True	Both identifications are reported
488	-13.610833915635467	-8.149353764816933	5242.0	2607.0	True	True	Both identifications are reported
489	-11.136677139879543	-8.149353764816933	5254.0	2607.0	True	True	Both identifications are reported
490	-3.0599862328347562	-3.2334324868194013	5463.0	8127.0	True	True	Both identifications are reported
491	-12.471083299722345	-4.510041520575165	5481.0	8032.0	True	True	Both identifications are reported
492	-12.619788758288394	-18.28819277095881	5614.0	4045.0	True	True	Both identifications are reported
493	-14.199282921717614	-9.090443970758825	5653.0	3974.0	True	True	Both identifications are reported
494	-5.701146923590294	-2.7166625815975083	5684.0	7089.0	True	False	Only one identification is reported
495	-8.96657624451305	-5.619788758288394	5849.0	8587.0	True	True	Both identifications are reported
496	-9.441291429466835	-5.619788758288394	5866.0	8587.0	True	True	Both identifications are reported
497	-12.279840696594043	-8.149353764816933	5953.0	2607.0	True	True	Both identifications are reported
498	-11.204815410317575	-8.149353764816933	5961.0	2607.0	True	True	Both identifications are reported
499	-7.22767829327708	-8.149353764816933	6048.0	2607.0	True	True	Both identifications are reported
500	-10.7281583934635	-7.739928612014925	6114.0	4211.0	True	True	Both identifications are reported
501	-16.27901425584626	-6.950781977329818	6142.0	6993.0	True	True	Both identifications are reported
502	-23.906578314837766	-6.950781977329818	6157.0	6993.0	True	True	Both identifications are reported
503	-7.442492798094342	-7.400116927926312	6237.0	8657.0	True	True	Both identifications are reported
504	-11.995678626217357	-6.492144128304169	6249.0	8603.0	True	True	Both identifications are reported
505	-7.085656842880559	-4.510041520575165	6433.0	8032.0	True	True	Both identifications are reported
506	-13.385102783966865	-9.090443970758825	6910.0	3974.0	True	True	Both identifications are reported
507	-8.164943898279883	-11.995678626217357	6969.0	6249.0	True	True	Both identifications are reported
508	-6.950781977329818	-11.995678626217357	6993.0	6249.0	True	True	Both identifications are reported
509	-14.935542010773082	-2.0609426429621167	7598.0	6690.0	True	False	Only one identification is reported
510	-18.459670525209127	-2.0609426429621167	7626.0	6690.0	True	False	Only one identification is reported
511	-11.244125144327509	-2.0609426429621167	7658.0	6690.0	True	False	Only one identification is reported
512	-5.449771646944906	-5.2262135550188065	7739.0	4320.0	True	True	Both identifications are reported
513	-6.284832642151542	-7.913640169325252	7796.0	7549.0	True	True	Both identifications are reported
514	-7.261219441515631	-11.995678626217357	7804.0	6249.0	True	True	Both identifications are reported
515	-7.375717904164332	-7.442492798094342	7860.0	6237.0	True	True	Both identifications are reported
516	-2.5967215822647614	-11.575118363368933	7866.0	11516.0	True	True	Both identifications are reported
517	-7.931814138253839	-4.47755576649368	2363.0	7602.0	True	True	Both identifications are reported
518	-19.33068311943389	-6.392544976785332	4119.0	4238.0	True	True	Both identifications are reported
519	-7.002176919254275	-15.494850021680094	5225.0	7732.0	True	True	Both identifications are reported
520	-13.610833915635467	-10.174573882232178	5242.0	2614.0	True	True	Both identifications are reported
521	-11.136677139879543	-10.174573882232178	5254.0	2614.0	True	True	Both identifications are reported
522	-12.471083299722345	-3.2334324868194013	5481.0	8127.0	True	True	Both identifications are reported
523	-12.619788758288394	-12.296708621881338	5614.0	4133.0	True	True	Both identifications are reported
524	-14.199282921717614	-5.8326826652518236	5653.0	4250.0	True	True	Both identifications are reported
525	-5.701146923590294	-5.709965388637482	5684.0	7763.0	True	False	Only one identification is reported
526	-8.96657624451305	-6.492144128304169	5849.0	8603.0	True	True	Both identifications are reported
527	-9.441291429466835	-6.492144128304169	5866.0	8603.0	True	True	Both identifications are reported
528	-12.279840696594043	-10.174573882232178	5953.0	2614.0	True	True	Both identifications are reported
529	-11.204815410317575	-10.174573882232178	5961.0	2614.0	True	True	Both identifications are reported
530	-7.22767829327708	-10.174573882232178	6048.0	2614.0	True	True	Both identifications are reported
531	-10.7281583934635	-3.328769749015704	6114.0	4294.0	True	False	Only one identification is reported
532	-16.27901425584626	-5.168770306132936	6142.0	7083.0	True	True	Both identifications are reported
533	-23.906578314837766	-5.168770306132936	6157.0	7083.0	True	True	Both identifications are reported
534	-7.442492798094342	-6.231361898752386	6237.0	8733.0	True	True	Both identifications are reported
535	-11.995678626217357	-7.400116927926312	6249.0	8657.0	True	True	Both identifications are reported
536	-7.085656842880559	-3.2334324868194013	6433.0	8127.0	True	True	Both identifications are reported
537	-13.385102783966865	-10.329754146925875	6910.0	4122.0	True	True	Both identifications are reported
538	-5.449771646944906	-6.863279432843593	7739.0	4343.0	True	True	Both identifications are reported
539	-7.375717904164332	-11.995678626217357	7860.0	6249.0	True	True	Both identifications are reported
540	-19.33068311943389	-5.772113295386326	4119.0	4245.0	True	True	Both identifications are reported
541	-7.002176919254275	-13.886056647693163	5225.0	7745.0	True	True	Both identifications are reported
542	-13.610833915635467	-10.769551078621726	5242.0	2624.0	True	True	Both identifications are reported
543	-11.136677139879543	-10.769551078621726	5254.0	2624.0	True	True	Both identifications are reported
544	-14.199282921717614	-2.0476677558309127	5653.0	4564.0	True	False	Only one identification is reported
545	-5.701146923590294	-2.563954279818212	5684.0	8012.0	True	False	Only one identification is reported
546	-8.96657624451305	-7.400116927926312	5849.0	8657.0	True	True	Both identifications are reported
547	-9.441291429466835	-7.400116927926312	5866.0	8657.0	True	True	Both identifications are reported
548	-12.279840696594043	-10.769551078621726	5953.0	2624.0	True	True	Both identifications are reported
549	-11.204815410317575	-10.769551078621726	5961.0	2624.0	True	True	Both identifications are reported
550	-7.22767829327708	-10.769551078621726	6048.0	2624.0	True	True	Both identifications are reported
551	-16.27901425584626	-4.681936665037238	6142.0	7742.0	True	True	Both identifications are reported
552	-23.906578314837766	-4.681936665037238	6157.0	7742.0	True	True	Both identifications are reported
553	-7.442492798094342	-5.471083299722345	6237.0	9677.0	True	True	Both identifications are reported
554	-11.995678626217357	-6.231361898752386	6249.0	8733.0	True	True	Both identifications are reported
555	-13.385102783966865	-5.8326826652518236	6910.0	4250.0	True	True	Both identifications are reported
556	-5.449771646944906	-5.614393726401688	7739.0	4351.0	True	True	Both identifications are reported
557	-19.33068311943389	-7.6777807052660805	4119.0	4252.0	True	True	Both identifications are reported
558	-7.002176919254275	-13.367542707815275	5225.0	7778.0	True	True	Both identifications are reported
559	-13.610833915635467	-5.421360790031928	5242.0	2706.0	True	True	Both identifications are reported
560	-11.136677139879543	-5.421360790031928	5254.0	2706.0	True	True	Both identifications are reported
561	-14.199282921717614	-3.9553980137428275	5653.0	4604.0	True	True	Both identifications are reported
562	-5.701146923590294	-4.510041520575165	5684.0	8032.0	True	True	Both identifications are reported
563	-8.96657624451305	-6.231361898752386	5849.0	8733.0	True	True	Both identifications are reported
564	-9.441291429466835	-6.231361898752386	5866.0	8733.0	True	True	Both identifications are reported
565	-12.279840696594043	-5.421360790031928	5953.0	2706.0	True	True	Both identifications are reported
566	-11.204815410317575	-5.421360790031928	5961.0	2706.0	True	True	Both identifications are reported
567	-7.22767829327708	-5.421360790031928	6048.0	2706.0	True	True	Both identifications are reported
568	-16.27901425584626	-7.261219441515631	6142.0	7804.0	True	True	Both identifications are reported
569	-23.906578314837766	-7.261219441515631	6157.0	7804.0	True	True	Both identifications are reported
570	-11.995678626217357	-5.471083299722345	6249.0	9677.0	True	True	Both identifications are reported
571	-13.385102783966865	-2.0476677558309127	6910.0	4564.0	True	False	Only one identification is reported
572	-5.449771646944906	-3.5095919984939887	7739.0	4436.0	True	True	Both identifications are reported
573	-19.33068311943389	-5.2262135550188065	4119.0	4320.0	True	True	Both identifications are reported
574	-7.002176919254275	-18.05700040663396	5225.0	8036.0	True	True	Both identifications are reported
575	-13.610833915635467	-9.172630726946174	5242.0	2790.0	True	True	Both identifications are reported
576	-11.136677139879543	-9.172630726946174	5254.0	2790.0	True	True	Both identifications are reported
577	-14.199282921717614	-2.5984702241388224	5653.0	8992.0	True	False	Only one identification is reported
578	-5.701146923590294	-3.2334324868194013	5684.0	8127.0	True	False	Only one identification is reported
579	-8.96657624451305	-5.471083299722345	5849.0	9677.0	True	True	Both identifications are reported
580	-9.441291429466835	-5.471083299722345	5866.0	9677.0	True	True	Both identifications are reported
581	-12.279840696594043	-9.172630726946174	5953.0	2790.0	True	True	Both identifications are reported
582	-11.204815410317575	-9.172630726946174	5961.0	2790.0	True	True	Both identifications are reported
583	-7.22767829327708	-9.172630726946174	6048.0	2790.0	True	True	Both identifications are reported
584	-16.27901425584626	-2.971987345592869	6142.0	8581.0	True	False	Only one identification is reported
585	-23.906578314837766	-7.375717904164332	6157.0	7860.0	True	True	Both identifications are reported
586	-13.385102783966865	-3.9553980137428275	6910.0	4604.0	True	True	Both identifications are reported
587	-19.33068311943389	-8.126098402135538	4119.0	4336.0	True	True	Both identifications are reported
588	-7.002176919254275	-15.108462542327436	5225.0	8078.0	True	True	Both identifications are reported
589	-13.610833915635467	-7.071092309756048	5242.0	2798.0	True	True	Both identifications are reported
590	-11.136677139879543	-7.071092309756048	5254.0	2798.0	True	True	Both identifications are reported
591	-14.199282921717614	-7.2839966563652006	5653.0	9768.0	True	True	Both identifications are reported
592	-12.279840696594043	-7.071092309756048	5953.0	2798.0	True	True	Both identifications are reported
593	-11.204815410317575	-7.071092309756048	5961.0	2798.0	True	True	Both identifications are reported
594	-7.22767829327708	-7.071092309756048	6048.0	2798.0	True	True	Both identifications are reported
595	-16.27901425584626	-5.619788758288394	6142.0	8587.0	True	True	Both identifications are reported
596	-23.906578314837766	-2.971987345592869	6157.0	8581.0	True	False	Only one identification is reported
597	-13.385102783966865	-14.199282921717614	6910.0	5653.0	True	True	Both identifications are reported
598	-19.33068311943389	-6.863279432843593	4119.0	4343.0	True	True	Both identifications are reported
599	-7.002176919254275	-15.131943638176958	5225.0	8263.0	True	True	Both identifications are reported
600	-13.610833915635467	-8.050122295963126	5242.0	2875.0	True	True	Both identifications are reported
601	-11.136677139879543	-8.050122295963126	5254.0	2875.0	True	True	Both identifications are reported
602	-14.199282921717614	-5.3819519032879075	5653.0	10161.0	True	True	Both identifications are reported
603	-12.279840696594043	-8.050122295963126	5953.0	2875.0	True	True	Both identifications are reported
604	-11.204815410317575	-8.050122295963126	5961.0	2875.0	True	True	Both identifications are reported
605	-7.22767829327708	-8.050122295963126	6048.0	2875.0	True	True	Both identifications are reported
606	-16.27901425584626	-6.492144128304169	6142.0	8603.0	True	True	Both identifications are reported
607	-23.906578314837766	-5.619788758288394	6157.0	8587.0	True	True	Both identifications are reported
608	-13.385102783966865	-2.5984702241388224	6910.0	8992.0	True	False	Only one identification is reported
609	-19.33068311943389	-5.614393726401688	4119.0	4351.0	True	True	Both identifications are reported
610	-7.002176919254275	-11.681936665037238	5225.0	8354.0	True	True	Both identifications are reported
611	-13.610833915635467	-6.355561410532162	5242.0	2964.0	True	True	Both identifications are reported
612	-11.136677139879543	-6.355561410532162	5254.0	2964.0	True	True	Both identifications are reported
613	-14.199282921717614	-5.5376020021010435	5653.0	10545.0	True	True	Both identifications are reported
614	-12.279840696594043	-6.355561410532162	5953.0	2964.0	True	True	Both identifications are reported
615	-11.204815410317575	-6.355561410532162	5961.0	2964.0	True	True	Both identifications are reported
616	-7.22767829327708	-6.355561410532162	6048.0	2964.0	True	True	Both identifications are reported
617	-16.27901425584626	-7.400116927926312	6142.0	8657.0	True	True	Both identifications are reported
618	-23.906578314837766	-6.492144128304169	6157.0	8603.0	True	True	Both identifications are reported
619	-13.385102783966865	-7.2839966563652006	6910.0	9768.0	True	True	Both identifications are reported
620	-19.33068311943389	-3.5095919984939887	4119.0	4436.0	True	True	Both identifications are reported
621	-7.002176919254275	-10.289036881004725	5225.0	8363.0	True	True	Both identifications are reported
622	-13.610833915635467	-9.173277479831007	5242.0	2971.0	True	True	Both identifications are reported
623	-11.136677139879543	-9.173277479831007	5254.0	2971.0	True	True	Both identifications are reported
624	-12.279840696594043	-9.173277479831007	5953.0	2971.0	True	True	Both identifications are reported
625	-11.204815410317575	-9.173277479831007	5961.0	2971.0	True	True	Both identifications are reported
626	-7.22767829327708	-9.173277479831007	6048.0	2971.0	True	True	Both identifications are reported
627	-16.27901425584626	-6.231361898752386	6142.0	8733.0	True	True	Both identifications are reported
628	-23.906578314837766	-7.400116927926312	6157.0	8657.0	True	True	Both identifications are reported
629	-13.385102783966865	-5.3819519032879075	6910.0	10161.0	True	True	Both identifications are reported
630	-19.33068311943389	-4.47755576649368	4119.0	7602.0	True	True	Both identifications are reported
631	-7.002176919254275	-9.785156151952302	5225.0	8400.0	True	True	Both identifications are reported
632	-13.610833915635467	-6.317854923626168	5242.0	3001.0	True	True	Both identifications are reported
633	-11.136677139879543	-6.317854923626168	5254.0	3001.0	True	True	Both identifications are reported
634	-12.279840696594043	-6.317854923626168	5953.0	3001.0	True	True	Both identifications are reported
635	-11.204815410317575	-6.317854923626168	5961.0	3001.0	True	True	Both identifications are reported
636	-7.22767829327708	-6.317854923626168	6048.0	3001.0	True	True	Both identifications are reported
637	-16.27901425584626	-5.471083299722345	6142.0	9677.0	True	True	Both identifications are reported
638	-23.906578314837766	-6.231361898752386	6157.0	8733.0	True	True	Both identifications are reported
639	-13.385102783966865	-5.5376020021010435	6910.0	10545.0	True	True	Both identifications are reported
640	-19.33068311943389	-5.449771646944906	4119.0	7739.0	True	True	Both identifications are reported
641	-13.610833915635467	-5.5003129173815966	5242.0	3090.0	True	True	Both identifications are reported
642	-11.136677139879543	-5.5003129173815966	5254.0	3090.0	True	True	Both identifications are reported
643	-12.279840696594043	-5.5003129173815966	5953.0	3090.0	True	True	Both identifications are reported
644	-11.204815410317575	-5.5003129173815966	5961.0	3090.0	True	True	Both identifications are reported
645	-7.22767829327708	-5.5003129173815966	6048.0	3090.0	True	True	Both identifications are reported
646	-23.906578314837766	-5.471083299722345	6157.0	9677.0	True	True	Both identifications are reported
647	-13.610833915635467	-5.080921907623926	5242.0	3102.0	True	True	Both identifications are reported
648	-11.136677139879543	-5.080921907623926	5254.0	3102.0	True	True	Both identifications are reported
649	-12.279840696594043	-5.080921907623926	5953.0	3102.0	True	True	Both identifications are reported
650	-11.204815410317575	-5.080921907623926	5961.0	3102.0	True	True	Both identifications are reported
651	-7.22767829327708	-5.080921907623926	6048.0	3102.0	True	True	Both identifications are reported
652	-13.610833915635467	-8.26841123481326	5242.0	3189.0	True	True	Both identifications are reported
653	-11.136677139879543	-8.26841123481326	5254.0	3189.0	True	True	Both identifications are reported
654	-12.279840696594043	-8.26841123481326	5953.0	3189.0	True	True	Both identifications are reported
655	-11.204815410317575	-8.26841123481326	5961.0	3189.0	True	True	Both identifications are reported
656	-7.22767829327708	-8.26841123481326	6048.0	3189.0	True	True	Both identifications are reported
657	-13.610833915635467	-6.388276691992658	5242.0	3196.0	True	True	Both identifications are reported
658	-11.136677139879543	-6.388276691992658	5254.0	3196.0	True	True	Both identifications are reported
659	-12.279840696594043	-6.388276691992658	5953.0	3196.0	True	True	Both identifications are reported
660	-11.204815410317575	-6.388276691992658	5961.0	3196.0	True	True	Both identifications are reported
661	-7.22767829327708	-6.388276691992658	6048.0	3196.0	True	True	Both identifications are reported
662	-13.610833915635467	-6.449771646944906	5242.0	3214.0	True	True	Both identifications are reported
663	-11.136677139879543	-6.449771646944906	5254.0	3214.0	True	True	Both identifications are reported
664	-12.279840696594043	-6.449771646944906	5953.0	3214.0	True	True	Both identifications are reported
665	-11.204815410317575	-6.449771646944906	5961.0	3214.0	True	True	Both identifications are reported
666	-7.22767829327708	-6.449771646944906	6048.0	3214.0	True	True	Both identifications are reported
667	-13.610833915635467	-8.236572006437063	5242.0	3300.0	True	True	Both identifications are reported
668	-11.136677139879543	-8.236572006437063	5254.0	3300.0	True	True	Both identifications are reported
669	-12.279840696594043	-8.236572006437063	5953.0	3300.0	True	True	Both identifications are reported
670	-11.204815410317575	-8.236572006437063	5961.0	3300.0	True	True	Both identifications are reported
671	-7.22767829327708	-8.236572006437063	6048.0	3300.0	True	True	Both identifications are reported
672	-13.610833915635467	-3.974243685465586	5242.0	3307.0	True	False	Only one identification is reported
673	-11.136677139879543	-3.974243685465586	5254.0	3307.0	True	True	Both identifications are reported
674	-12.279840696594043	-3.974243685465586	5953.0	3307.0	True	True	Both identifications are reported
675	-11.204815410317575	-3.974243685465586	5961.0	3307.0	True	True	Both identifications are reported
676	-7.22767829327708	-3.974243685465586	6048.0	3307.0	True	True	Both identifications are reported
677	-13.610833915635467	-6.966576244513051	5242.0	3401.0	True	True	Both identifications are reported
678	-11.136677139879543	-6.966576244513051	5254.0	3401.0	True	True	Both identifications are reported
679	-12.279840696594043	-6.966576244513051	5953.0	3401.0	True	True	Both identifications are reported
680	-11.204815410317575	-6.966576244513051	5961.0	3401.0	True	True	Both identifications are reported
681	-7.22767829327708	-6.966576244513051	6048.0	3401.0	True	True	Both identifications are reported
682	-13.610833915635467	-3.587399358495834	5242.0	3496.0	True	False	Only one identification is reported
683	-11.136677139879543	-3.587399358495834	5254.0	3496.0	True	True	Both identifications are reported
684	-12.279840696594043	-3.587399358495834	5953.0	3496.0	True	False	Only one identification is reported
685	-11.204815410317575	-3.587399358495834	5961.0	3496.0	True	False	Only one identification is reported
686	-7.22767829327708	-3.587399358495834	6048.0	3496.0	True	True	Both identifications are reported
687	-13.610833915635467	-4.728158393463501	5242.0	3587.0	True	False	Only one identification is reported
688	-11.136677139879543	-4.728158393463501	5254.0	3587.0	True	True	Both identifications are reported
689	-12.279840696594043	-4.728158393463501	5953.0	3587.0	True	True	Both identifications are reported
690	-11.204815410317575	-4.728158393463501	5961.0	3587.0	True	True	Both identifications are reported
691	-7.22767829327708	-4.728158393463501	6048.0	3587.0	True	True	Both identifications are reported
692	-13.610833915635467	-4.679853713888946	5242.0	3736.0	True	True	Both identifications are reported
693	-11.136677139879543	-4.679853713888946	5254.0	3736.0	True	True	Both identifications are reported
694	-12.279840696594043	-4.679853713888946	5953.0	3736.0	True	True	Both identifications are reported
695	-11.204815410317575	-4.679853713888946	5961.0	3736.0	True	True	Both identifications are reported
696	-7.22767829327708	-4.679853713888946	6048.0	3736.0	True	True	Both identifications are reported
697	-13.610833915635467	-4.97061622231479	5242.0	5012.0	True	False	Only one identification is reported
698	-11.136677139879543	-4.97061622231479	5254.0	5012.0	True	True	Both identifications are reported
699	-12.279840696594043	-14.112382699664265	5953.0	9377.0	True	True	Both identifications are reported
700	-11.204815410317575	-14.112382699664265	5961.0	9377.0	True	True	Both identifications are reported
701	-7.22767829327708	-14.112382699664265	6048.0	9377.0	True	True	Both identifications are reported
702	-13.610833915635467	-12.279840696594043	5242.0	5953.0	True	True	Both identifications are reported
703	-11.136677139879543	-12.279840696594043	5254.0	5953.0	True	True	Both identifications are reported
704	-12.279840696594043	-7.609064892896621	5953.0	10548.0	True	True	Both identifications are reported
705	-11.204815410317575	-7.609064892896621	5961.0	10548.0	True	True	Both identifications are reported
706	-7.22767829327708	-7.609064892896621	6048.0	10548.0	True	True	Both identifications are reported
707	-13.610833915635467	-11.204815410317575	5242.0	5961.0	True	True	Both identifications are reported
708	-11.136677139879543	-11.204815410317575	5254.0	5961.0	True	True	Both identifications are reported
709	-12.279840696594043	-5.434152181326482	5953.0	10923.0	True	True	Both identifications are reported
710	-11.204815410317575	-5.434152181326482	5961.0	10923.0	True	True	Both identifications are reported
711	-7.22767829327708	-5.434152181326482	6048.0	10923.0	True	True	Both identifications are reported
712	-13.610833915635467	-7.22767829327708	5242.0	6048.0	True	True	Both identifications are reported
713	-11.136677139879543	-7.22767829327708	5254.0	6048.0	True	True	Both identifications are reported
714	-12.279840696594043	-6.391473966422806	5953.0	11260.0	True	True	Both identifications are reported
715	-11.204815410317575	-6.391473966422806	5961.0	11260.0	True	True	Both identifications are reported
716	-7.22767829327708	-6.391473966422806	6048.0	11260.0	True	True	Both identifications are reported
717	-13.610833915635467	-14.112382699664265	5242.0	9377.0	True	True	Both identifications are reported
718	-11.136677139879543	-14.112382699664265	5254.0	9377.0	True	True	Both identifications are reported
719	-13.610833915635467	-7.609064892896621	5242.0	10548.0	True	True	Both identifications are reported
720	-11.136677139879543	-7.609064892896621	5254.0	10548.0	True	True	Both identifications are reported
721	-13.610833915635467	-5.434152181326482	5242.0	10923.0	True	True	Both identifications are reported
722	-11.136677139879543	-5.434152181326482	5254.0	10923.0	True	True	Both identifications are reported
723	-13.610833915635467	-6.391473966422806	5242.0	11260.0	True	True	Both identifications are reported
724	-11.136677139879543	-6.391473966422806	5254.0	11260.0	True	True	Both identifications are reported
